 Run No.   Original ID Tr     Solution     Inbr %                                                                        
     740         10740  1    0.991710       0.000    
     741         10741  1     1.18861       0.000    
     742         10742  1   -0.934708       0.000    
     743         10743  1   -0.201926       0.000    
     744         10744  1    0.318179       0.000    
     745         10745  1    -1.00861       0.000    
     746         10746  1   -0.157843       0.000    
     747         10747  1   -0.114060       0.000    
     748         10748  1   -0.309764E-01   0.000    
     749         10749  1   -0.476252       0.000    
     750         10750  1   -0.325385       0.000    
     751         10751  1    0.968883E-02   0.000    
     752         10752  1    -2.17558       0.000    
     753         10753  1    -1.46020       0.000    
     754         10754  1    -1.32604       0.000    
     755         10755  1   -0.844603       0.000    
     756         10756  1    -1.34038       0.000    
     757         10757  1    -1.44288       0.000    
     758         10758  1    0.592070       0.000    
     759         10759  1   -0.985477E-01   0.000    
     760         10760  1   -0.652310       0.000    
     761         10761  1    0.389420E-01   0.000    
     762         10762  1     1.08733       0.000    
     763         10763  1    0.873814       0.000    
     764         10764  1   -0.848306       0.000    
     765         10765  1     1.35316       0.000    
     766         10766  1    0.657638       0.000    
     767         10767  1    0.371641       0.000    
     768         10768  1   -0.474033       0.000    
     769         10769  1     1.10537       0.000    
     770         10770  1     1.32236       0.000    
     771         10771  1    0.926623       0.000    
     772         10772  1   -0.205623       0.000    
     773         10773  1    0.488125       0.000    
     774         10774  1   -0.179630       0.000    
     775         10775  1    0.828927       0.000    
     776         10776  1   -0.730270E-01   0.000    
     777         10777  1    0.796518       0.000    
     778         10778  1    -1.09839       0.000    
     779         10779  1    0.319260       0.000    
     780         10780  1    0.296160       0.000    
     781         10781  1   -0.304848       0.000    
     782         10782  1    0.548406E-02   0.000    
     783         10783  1   -0.674591       0.000    
     784         10784  1   -0.906280       0.000    
     785         10785  1     1.03851       0.000    
     786         10786  1    0.521066E-01   0.000    
     787         10787  1   -0.135761       0.000    
     788         10788  1   -0.503173       0.000    
     789         10789  1   -0.232098       0.000    
     790         10790  1   -0.635761       0.000    
     791         10791  1    -1.05835       0.000    
     792         10792  1   -0.226697       0.000    
     793         10793  1   -0.197440E-01   0.000    
     794         10794  1   -0.344452       0.000    
     795         10795  1    0.652034E-02   0.000    
     796         10796  1   -0.556293       0.000    
     797         10797  1    -1.97307       0.000    
     798         10798  1   -0.325739       0.000    
     799         10799  1    0.615610       0.000    
     800         10800  1   -0.543670       0.000    
     801         10801  1    0.333918       0.000    
     802         10802  1    0.308825       0.000    
     803         10803  1    0.978398       0.000    
     804         10804  1   -0.449858       0.000    
     805         10805  1    -1.34962       0.000    
     806         10806  1    -2.30639       0.000    
     807         10807  1    -2.15866       0.000    
     808         10808  1   -0.726965       0.000    
     809         10809  1    -1.53696       0.000    
     810         10810  1   -0.985415E-01   0.000    
     811         10811  1   -0.311120       0.000    
     812         10812  1    -1.69240       0.000    
     813         10813  1   -0.936498       0.000    
     814         10814  1    -1.53193       0.000    
     815         10815  1     1.56463       0.000    
     816         10816  1    0.324614       0.000    
     817         10817  1    0.841395       0.000    
     818         10818  1    -1.10688       0.000    
     819         10819  1   -0.209225       0.000    
     820         10820  1   -0.931819       0.000    
     821         10821  1    -1.13639       0.000    
     822         10822  1   -0.781450       0.000    
     823         10823  1    0.885416E-01   0.000    
     824         10824  1   -0.943916       0.000    
     825         10825  1    -1.53015       0.000    
     826         10826  1   -0.794610       0.000    
     827         10827  1    -1.30227       0.000    
     828         10828  1   -0.381488       0.000    
     829         10829  1    0.146985E-01   0.000    
     830         10830  1    0.120549       0.000    
     831         10831  1    0.133528       0.000    
     832         10832  1     1.26561       0.000    
